100
path,point1x,point1y,point2x,point2y,distance
55-10,0.17151502465886304,0.5756658183968051,0.5410940445399985,0.49619628665298077,0.37802653135974923
10-56,0.5410940445399985,0.49619628665298077,0.056619999935604626,0.6297276340470472,0.5025392727262369
56-10,0.056619999935604626,0.6297276340470472,0.5410940445399985,0.49619628665298077,0.5025392727262369
10-57,0.5410940445399985,0.49619628665298077,0.15703522841679918,0.4010122763696481,0.3956781141983608
57-10,0.15703522841679918,0.4010122763696481,0.5410940445399985,0.49619628665298077,0.3956781141983608
10-58,0.5410940445399985,0.49619628665298077,0.3386175017926394,0.7446300631853549,0.32049351270355025
58-10,0.3386175017926394,0.7446300631853549,0.5410940445399985,0.49619628665298077,0.32049351270355025
10-59,0.5410940445399985,0.49619628665298077,0.44064296840987316,0.40118592502382955,0.13826564111377176
59-10,0.44064296840987316,0.40118592502382955,0.5410940445399985,0.49619628665298077,0.13826564111377176
10-60,0.5410940445399985,0.49619628665298077,0.683843119884946,0.7654751241649899,0.30477596828433906
60-10,0.683843119884946,0.7654751241649899,0.5410940445399985,0.49619628665298077,0.30477596828433906
10-61,0.5410940445399985,0.49619628665298077,0.20587172226238326,0.9824312356540496,0.5905915940675666
61-10,0.20587172226238326,0.9824312356540496,0.5410940445399985,0.49619628665298077,0.5905915940675666
10-62,0.5410940445399985,0.49619628665298077,0.6164337017377589,0.16811676721189894,0.3366188274938989
62-10,0.6164337017377589,0.16811676721189894,0.5410940445399985,0.49619628665298077,0.3366188274938989
10-63,0.5410940445399985,0.49619628665298077,0.9244716102527916,0.47459468366217483,0.38398566007552853
63-10,0.9244716102527916,0.47459468366217483,0.5410940445399985,0.49619628665298077,0.38398566007552853
10-64,0.5410940445399985,0.49619628665298077,0.07962825210228619,0.5489404842066251,0.464470265965157
64-10,0.07962825210228619,0.5489404842066251,0.5410940445399985,0.49619628665298077,0.464470265965157
10-65,0.5410940445399985,0.49619628665298077,0.4853968258084026,0.4361073396589791,0.08193205554166932
65-10,0.4853968258084026,0.4361073396589791,0.5410940445399985,0.49619628665298077,0.08193205554166932
10-66,0.5410940445399985,0.49619628665298077,0.6985636308742963,0.2967312979105896,0.25413176179749175
66-10,0.6985636308742963,0.2967312979105896,0.5410940445399985,0.49619628665298077,0.25413176179749175
10-67,0.5410940445399985,0.49619628665298077,0.08156848269929629,0.39356374015060513,0.4708473017726399
67-10,0.08156848269929629,0.39356374015060513,0.5410940445399985,0.49619628665298077,0.4708473017726399
10-68,0.5410940445399985,0.49619628665298077,0.8691023630069075,0.8380811280577887,0.4737876125078407
68-10,0.8691023630069075,0.8380811280577887,0.5410940445399985,0.49619628665298077,0.4737876125078407
10-69,0.5410940445399985,0.49619628665298077,0.43310567827704205,0.6516425610789554,0.18927501546970704
69-10,0.43310567827704205,0.6516425610789554,0.5410940445399985,0.49619628665298077,0.18927501546970704
10-70,0.5410940445399985,0.49619628665298077,0.4943300649628005,0.9538969332498165,0.46008341817659343
70-10,0.4943300649628005,0.9538969332498165,0.5410940445399985,0.49619628665298077,0.46008341817659343
10-71,0.5410940445399985,0.49619628665298077,0.4957404718670573,0.4770002274003807,0.04924870805441597
71-10,0.4957404718670573,0.4770002274003807,0.5410940445399985,0.49619628665298077,0.04924870805441597
10-72,0.5410940445399985,0.49619628665298077,0.37072208127370154,0.8788935471020283,0.4189078645984324
72-10,0.37072208127370154,0.8788935471020283,0.5410940445399985,0.49619628665298077,0.4189078645984324
10-73,0.5410940445399985,0.49619628665298077,0.922128661036031,0.7922077827975056,0.4825040775143756
73-10,0.922128661036031,0.7922077827975056,0.5410940445399985,0.49619628665298077,0.4825040775143756
10-74,0.5410940445399985,0.49619628665298077,0.8412782177882371,0.26535752394084733,0.37867805882992106
74-10,0.8412782177882371,0.26535752394084733,0.5410940445399985,0.49619628665298077,0.37867805882992106
10-75,0.5410940445399985,0.49619628665298077,0.655525919434374,0.76243827396395,0.28979208029057024
75-10,0.655525919434374,0.76243827396395,0.5410940445399985,0.49619628665298077,0.28979208029057024
10-76,0.5410940445399985,0.49619628665298077,0.4626850480730246,0.8227363952261332,0.33582199635212123
76-10,0.4626850480730246,0.8227363952261332,0.5410940445399985,0.49619628665298077,0.33582199635212123
10-77,0.5410940445399985,0.49619628665298077,0.5650113119347054,0.3529923704155514,0.14518745574383
77-10,0.5650113119347054,0.3529923704155514,0.5410940445399985,0.49619628665298077,0.14518745574383
10-78,0.5410940445399985,0.49619628665298077,0.42391550694477353,0.9742319764928022,0.4921879015514192
78-10,0.42391550694477353,0.9742319764928022,0.5410940445399985,0.49619628665298077,0.4921879015514192
10-79,0.5410940445399985,0.49619628665298077,0.28821195451734627,0.6752333557075181,0.30984451511986455
79-10,0.28821195451734627,0.6752333557075181,0.5410940445399985,0.49619628665298077,0.30984451511986455
10-80,0.5410940445399985,0.49619628665298077,0.2639807192905682,0.6993796479400818,0.3436208278534949
80-10,0.2639807192905682,0.6993796479400818,0.5410940445399985,0.49619628665298077,0.3436208278534949
10-81,0.5410940445399985,0.49619628665298077,0.6907382284729476,0.45959692396047447,0.154054844566654
81-10,0.6907382284729476,0.45959692396047447,0.5410940445399985,0.49619628665298077,0.154054844566654
10-82,0.5410940445399985,0.49619628665298077,0.8328365313211062,0.06973491719944513,0.516703956080665
82-10,0.8328365313211062,0.06973491719944513,0.5410940445399985,0.49619628665298077,0.516703956080665
10-83,0.5410940445399985,0.49619628665298077,0.5923915776304927,0.9979801769556776,0.5043991568871614
83-10,0.5923915776304927,0.9979801769556776,0.5410940445399985,0.49619628665298077,0.5043991568871614
10-84,0.5410940445399985,0.49619628665298077,0.46652258211521747,0.637750959640117,0.15999571385717057
84-10,0.46652258211521747,0.637750959640117,0.5410940445399985,0.49619628665298077,0.15999571385717057
10-85,0.5410940445399985,0.49619628665298077,0.6736599858461368,0.06815258298855154,0.4481017083666879
85-10,0.6736599858461368,0.06815258298855154,0.5410940445399985,0.49619628665298077,0.4481017083666879
10-86,0.5410940445399985,0.49619628665298077,0.39147935414994506,0.14613703730645033,0.38069152030688563
86-10,0.39147935414994506,0.14613703730645033,0.5410940445399985,0.49619628665298077,0.38069152030688563
10-87,0.5410940445399985,0.49619628665298077,0.7021043682229098,0.8389132737851657,0.378654535957828
87-10,0.7021043682229098,0.8389132737851657,0.5410940445399985,0.49619628665298077,0.378654535957828
10-88,0.5410940445399985,0.49619628665298077,0.9656976427334243,0.27719490987354867,0.47775497760891084
88-10,0.9656976427334243,0.27719490987354867,0.5410940445399985,0.49619628665298077,0.47775497760891084
10-89,0.5410940445399985,0.49619628665298077,0.09050987710635694,0.5394509711949852,0.45265556406245167
89-10,0.09050987710635694,0.5394509711949852,0.5410940445399985,0.49619628665298077,0.45265556406245167
10-90,0.5410940445399985,0.49619628665298077,0.05812513570014288,0.08043277269406246,0.6372740905179093
90-10,0.05812513570014288,0.08043277269406246,0.5410940445399985,0.49619628665298077,0.6372740905179093
10-91,0.5410940445399985,0.49619628665298077,0.5880174189514392,0.5663467353941669,0.08439720685393581
91-10,0.5880174189514392,0.5663467353941669,0.5410940445399985,0.49619628665298077,0.08439720685393581
10-92,0.5410940445399985,0.49619628665298077,0.751173755298535,0.36248491127415305,0.24902252263216698
92-10,0.751173755298535,0.36248491127415305,0.5410940445399985,0.49619628665298077,0.24902252263216698
10-93,0.5410940445399985,0.49619628665298077,0.5113173914981939,0.3182136407131294,0.1804562864577527
93-10,0.5113173914981939,0.3182136407131294,0.5410940445399985,0.49619628665298077,0.1804562864577527
10-94,0.5410940445399985,0.49619628665298077,0.9205011882084254,0.6535232615737342,0.4107329518121838
94-10,0.9205011882084254,0.6535232615737342,0.5410940445399985,0.49619628665298077,0.4107329518121838
10-95,0.5410940445399985,0.49619628665298077,0.3039640985416924,0.3549030016359681,0.27603333798666124
95-10,0.3039640985416924,0.3549030016359681,0.5410940445399985,0.49619628665298077,0.27603333798666124
10-96,0.5410940445399985,0.49619628665298077,0.49300273255383864,0.7152568069704116,0.2242772521908847
96-10,0.49300273255383864,0.7152568069704116,0.5410940445399985,0.49619628665298077,0.2242772521908847
10-97,0.5410940445399985,0.49619628665298077,0.9793603423915589,0.6282814906944584,0.4577377512934578
97-10,0.9793603423915589,0.6282814906944584,0.5410940445399985,0.49619628665298077,0.4577377512934578
10-98,0.5410940445399985,0.49619628665298077,0.32350826853736714,0.9675113303374258,0.5191160181712153
98-10,0.32350826853736714,0.9675113303374258,0.5410940445399985,0.49619628665298077,0.5191160181712153
10-99,0.5410940445399985,0.49619628665298077,0.18956717490193686,0.28141752377861584,0.4119478814842692
99-10,0.18956717490193686,0.28141752377861584,0.5410940445399985,0.49619628665298077,0.4119478814842692
10-100,0.5410940445399985,0.49619628665298077,0.30522910822829374,0.24639504625086028,0.3435592057968503
100-10,0.30522910822829374,0.24639504625086028,0.5410940445399985,0.49619628665298077,0.3435592057968503
11-12,0.44905339568860936,0.17234262762093788,0.28232096062534573,0.683989196407776,0.5381281596919735
12-11,0.28232096062534573,0.683989196407776,0.44905339568860936,0.17234262762093788,0.5381281596919735
11-13,0.44905339568860936,0.17234262762093788,0.295876525220505,0.5298252112514997,0.3889176664097223
13-11,0.295876525220505,0.5298252112514997,0.44905339568860936,0.17234262762093788,0.3889176664097223
11-14,0.44905339568860936,0.17234262762093788,0.5634809826131318,0.6252242659304493,0.46711395929395677
14-11,0.5634809826131318,0.6252242659304493,0.44905339568860936,0.17234262762093788,0.46711395929395677
11-15,0.44905339568860936,0.17234262762093788,0.7151912790861654,0.31514302270275596,0.30202868376174885
15-11,0.7151912790861654,0.31514302270275596,0.44905339568860936,0.17234262762093788,0.30202868376174885
11-16,0.44905339568860936,0.17234262762093788,0.5176186770719936,0.49151063944152695,0.3264497167722624
16-11,0.5176186770719936,0.49151063944152695,0.44905339568860936,0.17234262762093788,0.3264497167722624
11-17,0.44905339568860936,0.17234262762093788,0.35204182859040833,0.82014203851923,0.6550231453246694
17-11,0.35204182859040833,0.82014203851923,0.44905339568860936,0.17234262762093788,0.6550231453246694
11-18,0.44905339568860936,0.17234262762093788,0.6327788586249428,0.13262045563523195,0.1879704675698606
18-11,0.6327788586249428,0.13262045563523195,0.44905339568860936,0.17234262762093788,0.1879704675698606
11-19,0.44905339568860936,0.17234262762093788,0.8731190201719776,0.12130948227293514,0.42712531626277955
19-11,0.8731190201719776,0.12130948227293514,0.44905339568860936,0.17234262762093788,0.42712531626277955
11-20,0.44905339568860936,0.17234262762093788,0.1678884446672988,0.4462149309981607,0.39250448180875785
20-11,0.1678884446672988,0.4462149309981607,0.44905339568860936,0.17234262762093788,0.39250448180875785
11-21,0.44905339568860936,0.17234262762093788,0.9874783222814236,0.040934136567943424,0.5542288273784596
21-11,0.9874783222814236,0.040934136567943424,0.44905339568860936,0.17234262762093788,0.5542288273784596
11-22,0.44905339568860936,0.17234262762093788,0.3494149296248078,0.30051670890285287,0.162346601541302
22-11,0.3494149296248078,0.30051670890285287,0.44905339568860936,0.17234262762093788,0.162346601541302
11-23,0.44905339568860936,0.17234262762093788,0.8262051275325253,0.4093904125930584,0.445460527087478
23-11,0.8262051275325253,0.4093904125930584,0.44905339568860936,0.17234262762093788,0.445460527087478
11-24,0.44905339568860936,0.17234262762093788,0.06546154192348774,0.3725193910445782,0.4326816923440678
24-11,0.06546154192348774,0.3725193910445782,0.44905339568860936,0.17234262762093788,0.4326816923440678
11-25,0.44905339568860936,0.17234262762093788,0.005353288386336308,0.33997017130689466,0.4743087376617006
25-11,0.005353288386336308,0.33997017130689466,0.44905339568860936,0.17234262762093788,0.4743087376617006
11-26,0.44905339568860936,0.17234262762093788,0.8869446475106215,0.8125700841807187,0.7756545265485498
26-11,0.8869446475106215,0.8125700841807187,0.44905339568860936,0.17234262762093788,0.7756545265485498
11-27,0.44905339568860936,0.17234262762093788,0.9113181348723439,0.5282055260711115,0.5833756007804618
27-11,0.9113181348723439,0.5282055260711115,0.44905339568860936,0.17234262762093788,0.5833756007804618
11-28,0.44905339568860936,0.17234262762093788,0.19940777192508208,0.5538271069939837,0.45590936102124996
28-11,0.19940777192508208,0.5538271069939837,0.44905339568860936,0.17234262762093788,0.45590936102124996
11-29,0.44905339568860936,0.17234262762093788,0.02755138499186016,0.11720683786950581,0.42509281378649133
29-11,0.02755138499186016,0.11720683786950581,0.44905339568860936,0.17234262762093788,0.42509281378649133
11-30,0.44905339568860936,0.17234262762093788,0.8173349196283834,0.7846048175419013,0.7144902169254778
30-11,0.8173349196283834,0.7846048175419013,0.44905339568860936,0.17234262762093788,0.7144902169254778
11-31,0.44905339568860936,0.17234262762093788,0.24182761884483495,0.4345861850320214,0.3342367514085279
31-11,0.24182761884483495,0.4345861850320214,0.44905339568860936,0.17234262762093788,0.3342367514085279
11-32,0.44905339568860936,0.17234262762093788,0.05608301205494992,0.07722272796212248,0.4043185844408943
32-11,0.05608301205494992,0.07722272796212248,0.44905339568860936,0.17234262762093788,0.4043185844408943
11-33,0.44905339568860936,0.17234262762093788,0.0675608348364084,0.18181152985922067,0.38161005502366996
33-11,0.0675608348364084,0.18181152985922067,0.44905339568860936,0.17234262762093788,0.38161005502366996
11-34,0.44905339568860936,0.17234262762093788,0.47387185500459483,0.521010875426266,0.3495504297672325
34-11,0.47387185500459483,0.521010875426266,0.44905339568860936,0.17234262762093788,0.3495504297672325
11-35,0.44905339568860936,0.17234262762093788,0.5094292614503132,0.47933417068295636,0.31287226255785994
35-11,0.5094292614503132,0.47933417068295636,0.44905339568860936,0.17234262762093788,0.31287226255785994
11-36,0.44905339568860936,0.17234262762093788,0.4167951398245796,0.3135424911895598,0.14483782842609402
36-11,0.4167951398245796,0.3135424911895598,0.44905339568860936,0.17234262762093788,0.14483782842609402
11-37,0.44905339568860936,0.17234262762093788,0.2558429303708921,0.09966920911406218,0.2064260392144468
37-11,0.2558429303708921,0.09966920911406218,0.44905339568860936,0.17234262762093788,0.2064260392144468
11-38,0.44905339568860936,0.17234262762093788,0.3815121067012688,0.5965526641029737,0.4295532339188725
38-11,0.3815121067012688,0.5965526641029737,0.44905339568860936,0.17234262762093788,0.4295532339188725
11-39,0.44905339568860936,0.17234262762093788,0.8073844371810401,0.24816988738900192,0.36626617182178267
39-11,0.8073844371810401,0.24816988738900192,0.44905339568860936,0.17234262762093788,0.36626617182178267
11-40,0.44905339568860936,0.17234262762093788,0.8110391369949028,0.6043401637345647,0.5636093932124545
40-11,0.8110391369949028,0.6043401637345647,0.44905339568860936,0.17234262762093788,0.5636093932124545
11-41,0.44905339568860936,0.17234262762093788,0.6861868598049115,0.30511364646643235,0.2717727419169704
41-11,0.6861868598049115,0.30511364646643235,0.44905339568860936,0.17234262762093788,0.2717727419169704
11-42,0.44905339568860936,0.17234262762093788,0.992613626012664,0.8973049386665742,0.9061059962424757
42-11,0.992613626012664,0.8973049386665742,0.44905339568860936,0.17234262762093788,0.9061059962424757
11-43,0.44905339568860936,0.17234262762093788,0.4051851787521852,0.582015327867078,0.4120147349114409
43-11,0.4051851787521852,0.582015327867078,0.44905339568860936,0.17234262762093788,0.4120147349114409
11-44,0.44905339568860936,0.17234262762093788,0.19017372030669777,0.7124924261178848,0.5989828805083967
44-11,0.19017372030669777,0.7124924261178848,0.44905339568860936,0.17234262762093788,0.5989828805083967
11-45,0.44905339568860936,0.17234262762093788,0.4881744897950946,0.6836154748906184,0.5127673784079234
45-11,0.4881744897950946,0.6836154748906184,0.44905339568860936,0.17234262762093788,0.5127673784079234
11-46,0.44905339568860936,0.17234262762093788,0.5023696474456136,0.9466208966466959,0.7761117577945462
46-11,0.5023696474456136,0.9466208966466959,0.44905339568860936,0.17234262762093788,0.7761117577945462
11-47,0.44905339568860936,0.17234262762093788,0.4033548194194426,0.9132312556125657,0.7422966515890701
47-11,0.4033548194194426,0.9132312556125657,0.44905339568860936,0.17234262762093788,0.7422966515890701
11-48,0.44905339568860936,0.17234262762093788,0.18109542457919103,0.051254909501009416,0.2940471216668633
48-11,0.18109542457919103,0.051254909501009416,0.44905339568860936,0.17234262762093788,0.2940471216668633
11-49,0.44905339568860936,0.17234262762093788,0.048029800989449645,0.380315483118956,0.4517439895886114
49-11,0.048029800989449645,0.380315483118956,0.44905339568860936,0.17234262762093788,0.4517439895886114
11-50,0.44905339568860936,0.17234262762093788,0.6046913457337171,0.5638565420585369,0.42131498512691784
50-11,0.6046913457337171,0.5638565420585369,0.44905339568860936,0.17234262762093788,0.42131498512691784
11-51,0.44905339568860936,0.17234262762093788,0.26591120723563544,0.13257374045597303,0.1874103134240064
51-11,0.26591120723563544,0.13257374045597303,0.44905339568860936,0.17234262762093788,0.1874103134240064
11-52,0.44905339568860936,0.17234262762093788,0.8813469974895647,0.5751352859608246,0.59086350688679
52-11,0.8813469974895647,0.5751352859608246,0.44905339568860936,0.17234262762093788,0.59086350688679
11-53,0.44905339568860936,0.17234262762093788,0.5840461165818848,0.3225677476377182,0.2019668818846937
53-11,0.5840461165818848,0.3225677476377182,0.44905339568860936,0.17234262762093788,0.2019668818846937
11-54,0.44905339568860936,0.17234262762093788,0.4774604837377845,0.9839275636184652,0.8120819361305509
54-11,0.4774604837377845,0.9839275636184652,0.44905339568860936,0.17234262762093788,0.8120819361305509
11-55,0.44905339568860936,0.17234262762093788,0.17151502465886304,0.5756658183968051,0.48958874947395564
55-11,0.17151502465886304,0.5756658183968051,0.44905339568860936,0.17234262762093788,0.48958874947395564
11-56,0.44905339568860936,0.17234262762093788,0.056619999935604626,0.6297276340470472,0.6026649269748876
56-11,0.056619999935604626,0.6297276340470472,0.44905339568860936,0.17234262762093788,0.6026649269748876
11-57,0.44905339568860936,0.17234262762093788,0.15703522841679918,0.4010122763696481,0.37089677576873786
57-11,0.15703522841679918,0.4010122763696481,0.44905339568860936,0.17234262762093788,0.37089677576873786
11-58,0.44905339568860936,0.17234262762093788,0.3386175017926394,0.7446300631853549,0.5828456018239295
58-11,0.3386175017926394,0.7446300631853549,0.44905339568860936,0.17234262762093788,0.5828456018239295
11-59,0.44905339568860936,0.17234262762093788,0.44064296840987316,0.40118592502382955,0.22899779486545113
59-11,0.44064296840987316,0.40118592502382955,0.44905339568860936,0.17234262762093788,0.22899779486545113
11-60,0.44905339568860936,0.17234262762093788,0.683843119884946,0.7654751241649899,0.637912512061624
60-11,0.683843119884946,0.7654751241649899,0.44905339568860936,0.17234262762093788,0.637912512061624
11-61,0.44905339568860936,0.17234262762093788,0.20587172226238326,0.9824312356540496,0.8458019148449619
61-11,0.20587172226238326,0.9824312356540496,0.44905339568860936,0.17234262762093788,0.8458019148449619
11-62,0.44905339568860936,0.17234262762093788,0.6164337017377589,0.16811676721189894,0.1674336428239667
62-11,0.6164337017377589,0.16811676721189894,0.44905339568860936,0.17234262762093788,0.1674336428239667
11-63,0.44905339568860936,0.17234262762093788,0.9244716102527916,0.47459468366217483,0.5633638115113091
63-11,0.9244716102527916,0.47459468366217483,0.44905339568860936,0.17234262762093788,0.5633638115113091
11-64,0.44905339568860936,0.17234262762093788,0.07962825210228619,0.5489404842066251,0.5275423038000927
64-11,0.07962825210228619,0.5489404842066251,0.44905339568860936,0.17234262762093788,0.5275423038000927
11-65,0.44905339568860936,0.17234262762093788,0.4853968258084026,0.4361073396589791,0.2662567712366825
65-11,0.4853968258084026,0.4361073396589791,0.44905339568860936,0.17234262762093788,0.2662567712366825
11-66,0.44905339568860936,0.17234262762093788,0.6985636308742963,0.2967312979105896,0.27879723592396766
66-11,0.6985636308742963,0.2967312979105896,0.44905339568860936,0.17234262762093788,0.27879723592396766
11-67,0.44905339568860936,0.17234262762093788,0.08156848269929629,0.39356374015060513,0.42893349356704086
67-11,0.08156848269929629,0.39356374015060513,0.44905339568860936,0.17234262762093788,0.42893349356704086
11-68,0.44905339568860936,0.17234262762093788,0.8691023630069075,0.8380811280577887,0.7871777981555853
68-11,0.8691023630069075,0.8380811280577887,0.44905339568860936,0.17234262762093788,0.7871777981555853
11-69,0.44905339568860936,0.17234262762093788,0.43310567827704205,0.6516425610789554,0.47956517378089414
69-11,0.43310567827704205,0.6516425610789554,0.44905339568860936,0.17234262762093788,0.47956517378089414
11-70,0.44905339568860936,0.17234262762093788,0.4943300649628005,0.9538969332498165,0.7828646814281528
70-11,0.4943300649628005,0.9538969332498165,0.44905339568860936,0.17234262762093788,0.7828646814281528
11-71,0.44905339568860936,0.17234262762093788,0.4957404718670573,0.4770002274003807,0.30821410770025337
71-11,0.4957404718670573,0.4770002274003807,0.44905339568860936,0.17234262762093788,0.30821410770025337
11-72,0.44905339568860936,0.17234262762093788,0.37072208127370154,0.8788935471020283,0.710879734299369
72-11,0.37072208127370154,0.8788935471020283,0.44905339568860936,0.17234262762093788,0.710879734299369
11-73,0.44905339568860936,0.17234262762093788,0.922128661036031,0.7922077827975056,0.7797647191849627
73-11,0.922128661036031,0.7922077827975056,0.44905339568860936,0.17234262762093788,0.7797647191849627
11-74,0.44905339568860936,0.17234262762093788,0.8412782177882371,0.26535752394084733,0.4031030662355325
74-11,0.8412782177882371,0.26535752394084733,0.44905339568860936,0.17234262762093788,0.4031030662355325
11-75,0.44905339568860936,0.17234262762093788,0.655525919434374,0.76243827396395,0.6251749954172212
75-11,0.655525919434374,0.76243827396395,0.44905339568860936,0.17234262762093788,0.6251749954172212
11-76,0.44905339568860936,0.17234262762093788,0.4626850480730246,0.8227363952261332,0.6505366053393232
76-11,0.4626850480730246,0.8227363952261332,0.44905339568860936,0.17234262762093788,0.6505366053393232
11-77,0.44905339568860936,0.17234262762093788,0.5650113119347054,0.3529923704155514,0.2146638486375772
77-11,0.5650113119347054,0.3529923704155514,0.44905339568860936,0.17234262762093788,0.2146638486375772
11-78,0.44905339568860936,0.17234262762093788,0.42391550694477353,0.9742319764928022,0.8022832674838982
78-11,0.42391550694477353,0.9742319764928022,0.44905339568860936,0.17234262762093788,0.8022832674838982
11-79,0.44905339568860936,0.17234262762093788,0.28821195451734627,0.6752333557075181,0.5279858460162541
79-11,0.28821195451734627,0.6752333557075181,0.44905339568860936,0.17234262762093788,0.5279858460162541
11-80,0.44905339568860936,0.17234262762093788,0.2639807192905682,0.6993796479400818,0.5585874294468286
80-11,0.2639807192905682,0.6993796479400818,0.44905339568860936,0.17234262762093788,0.5585874294468286
11-81,0.44905339568860936,0.17234262762093788,0.6907382284729476,0.45959692396047447,0.37540190351610614
81-11,0.6907382284729476,0.45959692396047447,0.44905339568860936,0.17234262762093788,0.37540190351610614
11-82,0.44905339568860936,0.17234262762093788,0.8328365313211062,0.06973491719944513,0.3972629323682898
82-11,0.8328365313211062,0.06973491719944513,0.44905339568860936,0.17234262762093788,0.3972629323682898
11-83,0.44905339568860936,0.17234262762093788,0.5923915776304927,0.9979801769556776,0.8379875877803199
83-11,0.5923915776304927,0.9979801769556776,0.44905339568860936,0.17234262762093788,0.8379875877803199
11-84,0.44905339568860936,0.17234262762093788,0.46652258211521747,0.637750959640117,0.4657360711682981
84-11,0.46652258211521747,0.637750959640117,0.44905339568860936,0.17234262762093788,0.4657360711682981
11-85,0.44905339568860936,0.17234262762093788,0.6736599858461368,0.06815258298855154,0.2475958112381754
85-11,0.6736599858461368,0.06815258298855154,0.44905339568860936,0.17234262762093788,0.2475958112381754
11-86,0.44905339568860936,0.17234262762093788,0.39147935414994506,0.14613703730645033,0.06325743610696379
86-11,0.39147935414994506,0.14613703730645033,0.44905339568860936,0.17234262762093788,0.06325743610696379
11-87,0.44905339568860936,0.17234262762093788,0.7021043682229098,0.8389132737851657,0.7129875321689373
87-11,0.7021043682229098,0.8389132737851657,0.44905339568860936,0.17234262762093788,0.7129875321689373
11-88,0.44905339568860936,0.17234262762093788,0.9656976427334243,0.27719490987354867,0.52717670576201
88-11,0.9656976427334243,0.27719490987354867,0.44905339568860936,0.17234262762093788,0.52717670576201
11-89,0.44905339568860936,0.17234262762093788,0.09050987710635694,0.5394509711949852,0.5131490920181216
89-11,0.09050987710635694,0.5394509711949852,0.44905339568860936,0.17234262762093788,0.5131490920181216
11-90,0.44905339568860936,0.17234262762093788,0.05812513570014288,0.08043277269406246,0.4015872581274079
90-11,0.05812513570014288,0.08043277269406246,0.44905339568860936,0.17234262762093788,0.4015872581274079
11-91,0.44905339568860936,0.17234262762093788,0.5880174189514392,0.5663467353941669,0.4177920974642419
91-11,0.5880174189514392,0.5663467353941669,0.44905339568860936,0.17234262762093788,0.4177920974642419
11-92,0.44905339568860936,0.17234262762093788,0.751173755298535,0.36248491127415305,0.35697450850682677
92-11,0.751173755298535,0.36248491127415305,0.44905339568860936,0.17234262762093788,0.35697450850682677
11-93,0.44905339568860936,0.17234262762093788,0.5113173914981939,0.3182136407131294,0.15860377560045116
93-11,0.5113173914981939,0.3182136407131294,0.44905339568860936,0.17234262762093788,0.15860377560045116
11-94,0.44905339568860936,0.17234262762093788,0.9205011882084254,0.6535232615737342,0.6736451763079896
94-11,0.9205011882084254,0.6535232615737342,0.44905339568860936,0.17234262762093788,0.6736451763079896
11-95,0.44905339568860936,0.17234262762093788,0.3039640985416924,0.3549030016359681,0.23319346969221522
95-11,0.3039640985416924,0.3549030016359681,0.44905339568860936,0.17234262762093788,0.23319346969221522
11-96,0.44905339568860936,0.17234262762093788,0.49300273255383864,0.7152568069704116,0.5446901415939212
96-11,0.49300273255383864,0.7152568069704116,0.44905339568860936,0.17234262762093788,0.5446901415939212
11-97,0.44905339568860936,0.17234262762093788,0.9793603423915589,0.6282814906944584,0.6993609258331347
97-11,0.9793603423915589,0.6282814906944584,0.44905339568860936,0.17234262762093788,0.6993609258331347
11-98,0.44905339568860936,0.17234262762093788,0.32350826853736714,0.9675113303374258,0.8050185368867253
98-11,0.32350826853736714,0.9675113303374258,0.44905339568860936,0.17234262762093788,0.8050185368867253
11-99,0.44905339568860936,0.17234262762093788,0.18956717490193686,0.28141752377861584,0.28147900765413747
99-11,0.18956717490193686,0.28141752377861584,0.44905339568860936,0.17234262762093788,0.28147900765413747
11-100,0.44905339568860936,0.17234262762093788,0.30522910822829374,0.24639504625086028,0.16176892893386163
100-11,0.30522910822829374,0.24639504625086028,0.44905339568860936,0.17234262762093788,0.16176892893386163
12-13,0.28232096062534573,0.683989196407776,0.295876525220505,0.5298252112514997,0.15475880476004622
13-12,0.295876525220505,0.5298252112514997,0.28232096062534573,0.683989196407776,0.15475880476004622
12-14,0.28232096062534573,0.683989196407776,0.5634809826131318,0.6252242659304493,0.2872355740819326
14-12,0.5634809826131318,0.6252242659304493,0.28232096062534573,0.683989196407776,0.2872355740819326
12-15,0.28232096062534573,0.683989196407776,0.7151912790861654,0.31514302270275596,0.5687039761257215
15-12,0.7151912790861654,0.31514302270275596,0.28232096062534573,0.683989196407776,0.5687039761257215
12-16,0.28232096062534573,0.683989196407776,0.5176186770719936,0.49151063944152695,0.30399508261946717
16-12,0.5176186770719936,0.49151063944152695,0.28232096062534573,0.683989196407776,0.30399508261946717
12-17,0.28232096062534573,0.683989196407776,0.35204182859040833,0.82014203851923,0.15296599571417238
17-12,0.35204182859040833,0.82014203851923,0.28232096062534573,0.683989196407776,0.15296599571417238
12-18,0.28232096062534573,0.683989196407776,0.6327788586249428,0.13262045563523195,0.6533209215779002
18-12,0.6327788586249428,0.13262045563523195,0.28232096062534573,0.683989196407776,0.6533209215779002
12-19,0.28232096062534573,0.683989196407776,0.8731190201719776,0.12130948227293514,0.8158742598359945
19-12,0.8731190201719776,0.12130948227293514,0.28232096062534573,0.683989196407776,0.8158742598359945
12-20,0.28232096062534573,0.683989196407776,0.1678884446672988,0.4462149309981607,0.26387762694016115
20-12,0.1678884446672988,0.4462149309981607,0.28232096062534573,0.683989196407776,0.26387762694016115
12-21,0.28232096062534573,0.683989196407776,0.9874783222814236,0.040934136567943424,0.9543409844931586
